Timestamp,Total_CPU_%,Total_RAM_%,Free_RAM_%,PID,Process_Name,CPU_Usage_%,CPU_Affinity,CPU_Time_s,Context_Switches,Memory_Usage_%,VMS_MB,User_Priority,Thread_Count,Throttle,Prioritize,Reduce_Switching,Balance_Load,Boost_Parallel,Handle_Burst,Swap_Out,Optimize_Memory,Increase_VMS,Reduce_VMS,Prioritize_RAM
1970-01-01 00:05:43,67.77761027016918,53.82966421948869,35.217400679368346,20341,NahimicSvc32.exe,21.61351696165271,8,1749.3252685964626,1208688,3.8325958013133565,848.2284260640449,0,8,0,1,0,0,0,0,0,0,0,0,0
1742757378,65.87408481657057,63.61369628603946,45.01697044305379,34172,steamwebhelper.exe,24.328810498864716,12,9.9375,515781,2.3111900493596504,446.17909707781934,0,16,0,1,0,0,0,0,0,0,0,0,0
1970-01-01 00:06:32,69.58459868717387,43.6911000783877,49.96344501507959,20390,RiotClientServices.exe,20.665467060169423,8,1487.0681609081794,830962,2.6037803472410417,207.57719622643904,0,8,0,1,0,0,0,0,0,0,0,0,0
1742757333,71.12235658403456,61.935984096761324,51.20815748466634,12044,FnHotkeyUtility.exe,17.48773789775127,12,42.5,1005369,3.2148372652978936,701.7622055824106,0,11,0,1,0,0,0,0,0,0,0,0,0
1970-01-01 00:00:27,62.680903301523095,58.125512665370735,49.10978240653817,20025,GameBar.exe,18.802501988351526,8,1570.2183169272153,1518842,3.840599649152469,648.3135056730544,0,14,0,1,0,0,0,0,0,0,0,0,0
1742757641,62.27484910096912,42.31695266730279,45.42314236977802,14388,Taskmgr.exe,27.248320383610743,12,184.734375,712944,2.267164623383822,245.974789257968,0,16,0,1,0,0,0,0,0,0,0,0,0
1742757640,61.1,65.9,34.1,27560,RiotClientServices.exe,0.0,12,587.921875,82486,1.295984804527818,273.46428719412665,32,31,0,1,0,0,0,0,0,0,0,0,0
1970-01-01 00:08:11,68.64019482416614,52.52728889286209,48.80484812547173,20489,SearchHost.exe,6.2743262034965674,8,2274.309005429596,995361,2.956759422632121,353.5577338672401,0,7,0,1,0,0,0,0,0,0,0,0,0
1742757120,71.86493352412185,46.44084942687773,44.46289330611853,21072,python.exe,29.906562997470285,12,6.9375,1115301,3.7622378909006007,531.9606247245081,0,18,0,1,0,0,0,0,0,0,0,0,0
1742757377,68.59979248860176,53.46311695625178,36.285679157852556,31156,steamwebhelper.exe,7.535935620283488,12,8.25,1984579,3.0815427683659213,884.1926421017613,0,5,0,1,0,0,0,0,0,0,0,0,0
1742757386,67.62221488783612,42.32811500218799,45.76320815168226,19556,powershell.exe,4.773646584328417,12,0.984375,880297,4.205445762910821,949.615694136972,0,15,0,1,0,0,0,0,0,0,0,0,0
1742757465,68.88568755098555,69.1376580951889,31.6859731805474,12480,nvsphelper64.exe,27.76674526528446,12,1356.125,1252252,3.904574422635088,983.5159036120856,0,19,0,1,0,0,0,0,0,0,0,0,0
1742757772,68.30760228089753,43.772016399274435,50.34070321056943,22740,Code.exe,7.853653095764315,12,189.71875,1056432,2.546944413149407,717.3293899447636,0,12,0,1,0,0,0,0,0,0,0,0,0
1742757132,64.34085231604146,48.81082473524445,45.2986708453337,1972,taskhostw.exe,17.24512316184746,12,3.28125,910338,2.67500629317105,683.5416862096079,0,11,0,1,0,0,0,0,0,0,0,0,0
1742757853,61.1,65.9,34.1,10540,explorer.exe,0.0,12,669.09375,85336,1.354573568,285.84375,32,32,0,1,0,0,0,0,0,0,0,0,0
1970-01-01 00:03:09,67.67105685252616,51.19369800055218,43.102024763303625,20187,steamwebhelper.exe,10.62236936234624,8,1180.5060324548776,1930169,2.0502825514771805,805.2658855588975,0,10,0,1,0,0,0,0,0,0,0,0,0
1970-01-01 00:01:23,67.65281862025101,52.0073876630632,50.17627574071933,20081,audiodg.exe,0.7044532143829407,8,1492.988954644785,1339833,4.446993623620095,362.9086945797193,0,10,0,1,0,0,0,0,0,0,0,0,0
1742757614,67.97765214663673,43.05099881403741,50.31184369108232,1972,taskhostw.exe,7.051243840843107,12,3.28125,1581513,3.0248229172771253,948.5984401921068,0,17,0,1,0,0,0,0,0,0,0,0,0
1970-01-01 00:05:35,71.20328704916652,58.12662809627189,45.30089095194032,20333,SearchHost.exe,18.221682475805945,8,1261.8405132986852,1095814,4.497110342337594,287.4643390775881,0,9,0,1,0,0,0,0,0,0,0,0,0
1742757721,67.57181239920052,54.69611465587063,55.186851131984454,16236,chrome.exe,12.75006124589404,12,4219.8125,898352,3.9507313154572907,770.2864015108695,0,5,0,1,0,0,0,0,0,0,0,0,0
1742757648,61.1,65.9,34.1,10540,explorer.exe,10.779230740766392,12,668.078125,193388,0.761976951141495,346.6307575548118,32,18,0,1,0,0,0,0,0,0,0,0,0
1742757748,63.030685539767234,52.29130371119004,47.40898910032038,26092,Code.exe,20.617268779979778,12,349.078125,1400835,3.9984868597580023,620.3464370205882,0,14,0,1,0,0,0,0,0,0,0,0,0
1742757871,67.76645307797587,50.51325596950156,57.44741444688282,33480,steam.exe,4.2709588465322135,12,6.765625,745893,2.883988344771953,373.2678275133886,0,14,0,1,0,0,0,0,0,0,0,0,0
1742757586,66.89966096709549,44.26661326036884,50.40922766930493,16236,chrome.exe,7.077258920389127,12,4215.984375,772253,2.723637425613061,821.6596894159542,0,7,0,1,0,0,0,0,0,0,0,0,0
1742757641,65.3731082721892,43.17490710849338,45.143138940605745,10540,explorer.exe,25.59915947443125,12,667.75,712732,2.8095287900620867,263.4566011751497,0,12,0,1,0,0,0,0,0,0,0,0,0
1742757746,61.1,65.9,34.1,22740,Code.exe,0.0,12,188.875,124913,1.2400530619133443,275.5841060818631,32,56,0,1,0,0,0,0,0,0,0,0,0
1742757305,70.84052011617543,62.810534964828086,51.33251883508506,17996,Discord.exe,17.757332331247106,12,20947.6875,1003924,3.5511781601951204,763.2695703377632,0,12,0,1,0,0,0,0,0,0,0,0,0
1970-01-01 00:03:46,62.83295272153124,44.344800938574934,44.610131550190914,20224,audiodg.exe,13.235365040942874,8,1288.459923163971,1296659,3.6504443616615707,496.56903479936545,0,11,0,1,0,0,0,0,0,0,0,0,0
1970-01-01 00:03:28,66.03222084549182,46.67537674982421,45.262696175056156,20206,WinStore.App.exe,16.074796712776113,8,1495.995759723228,634763,3.6363040027469467,654.8126182397071,0,14,0,1,0,0,0,0,0,0,0,0,0
1742757711,61.1,65.9,34.1,26092,Code.exe,0.0,12,347.984375,27088,0.33622444920278916,126.99656984301332,64,29,0,1,0,0,0,0,0,0,0,0,0
1742757807,69.11542779963004,56.4427957862805,53.03078410413283,23636,audiodg.exe,10.416605720726093,12,17390.76563,1337744,3.1778138189516243,692.1782169485631,0,7,0,1,0,0,0,0,0,0,0,0,0
1742757217,63.33739259026892,43.596908858712524,49.846103585685164,14388,Taskmgr.exe,5.330483509685221,12,157.265625,1294630,2.2509662853987176,547.0129646408936,0,8,0,1,0,0,0,0,0,0,0,0,0
1742757326,70.48286100773086,63.879447501400115,52.920209560963826,1648,chrome.exe,20.263416307398764,12,20.34375,999499,3.9932175287743332,775.3772906380409,0,13,0,1,0,0,0,0,0,0,0,0,0
1742757657,70.68301282921652,63.29928695488496,51.40201948933251,31328,Discord.exe,17.907998027995678,12,1.0625,1003116,3.7391458219069147,797.6436108024257,0,13,0,1,0,0,0,0,0,0,0,0,0
1742757227,67.17860863363641,49.69878724618963,56.289834905957896,1648,chrome.exe,5.457150240265312,12,20.34375,745537,2.898704525474789,417.60886845403195,0,13,0,1,0,0,0,0,0,0,0,0,0
1970-01-01 00:00:22,63.66579317180643,52.415661280056284,49.408373839751526,20020,Taskmgr.exe,26.448100384848047,8,813.3417631056205,535809,3.3881210367181986,966.9208465632271,0,13,0,1,0,0,0,0,0,0,0,0,0
1742757798,71.46460403210934,64.5368342721051,32.76979241706423,33948,EpicWebHelper.exe,20.97739416992049,12,30.640625,710673,3.6691130696510963,625.2056356984034,0,12,0,1,0,0,0,0,0,0,0,0,0
1742757640,61.1,65.9,34.1,27560,RiotClientServices.exe,0.0,12,587.921875,82486,1.295984804527818,273.46428719412665,32,31,0,1,0,0,0,0,0,0,0,0,0
1970-01-01 00:06:32,69.58459868717387,43.6911000783877,49.96344501507959,20390,RiotClientServices.exe,20.665467060169423,8,1487.0681609081794,830962,2.6037803472410417,207.57719622643904,0,8,0,1,0,0,0,0,0,0,0,0,0
1742757825,61.95060855819609,51.41220228679746,59.75439277821007,14388,Taskmgr.exe,12.580855413082777,12,197.859375,509383,2.096363938488725,698.8383162708595,0,18,0,1,0,0,0,0,0,0,0,0,0
1970-01-01 00:03:35,69.23751306036863,49.957934521723246,49.28810839174191,20213,RiotClientServices.exe,8.762897009111992,8,520.0164540492551,751331,4.304974839200078,628.3880454789703,0,13,0,1,0,0,0,0,0,0,0,0,0
1742757807,69.11542779963004,56.4427957862805,53.03078410413283,23636,audiodg.exe,10.416605720726093,12,17390.76563,1337744,3.1778138189516243,692.1782169485631,0,7,0,1,0,0,0,0,0,0,0,0,0
1742757521,70.84571714118483,49.63356309947652,41.11193796109686,16236,chrome.exe,15.190274884851423,12,4214.171875,481363,3.8796877398128005,181.8649535375177,0,16,0,1,0,0,0,0,0,0,0,0,0
1742757746,64.01397232984151,57.91135311634525,43.67378711490961,22740,Code.exe,17.776450570910647,12,188.875,1470186,2.0490700824993286,371.49466640510525,0,14,0,1,0,0,0,0,0,0,0,0,0
1742757666,67.03656807048188,68.63374759431291,32.97041892613926,14388,Taskmgr.exe,24.497614173635903,12,186.609375,746868,2.8044072429271485,688.3215913923175,0,14,0,1,0,0,0,0,0,0,0,0,0
1742757651,71.27215853793744,66.22779483936053,56.741722793802474,712,TextInputHost.exe,21.42556403638541,12,228.34375,1952157,3.626802164332274,898.749884785177,0,9,0,1,0,0,0,0,0,0,0,0,0
1742757151,61.1,65.9,34.1,23636,audiodg.exe,0.0,12,17378.79688,10858582,0.468896484,137.265625,32,55,0,1,0,0,0,0,0,0,0,0,0
1970-01-01 00:03:20,72.34968200250829,59.2920705904239,51.58916238666971,20198,TextInputHost.exe,29.613002163866383,8,1115.44326370793,982433,2.3424511933703482,663.8472157210819,0,12,0,1,0,0,0,0,0,0,0,0,0
1742757759,73.3465530476558,45.45945370538549,42.91126231794208,712,TextInputHost.exe,19.088231732035503,12,228.359375,507839,4.865146274355806,225.37960423328744,0,18,0,1,0,0,0,0,0,0,0,0,0
1970-01-01 00:05:36,64.07576415043815,59.99796722651974,44.65660954211285,20334,dllhost.exe,13.866923004829108,8,1365.0775438491337,840089,3.062778969314536,365.89228066418013,0,5,0,1,0,0,0,0,0,0,0,0,0
1742757696,63.608731393236745,48.324893908316064,43.158802137526436,15080,NVIDIA Overlay.exe,19.74173838420716,12,737.828125,880962,3.9401544347896946,976.7785277820043,0,10,0,1,0,0,0,0,0,0,0,0,0
1970-01-01 00:02:11,61.1,65.9,34.1,20129,powershell.exe,0.0,8,555.0792708881582,64892501,1.317594401,261.6796875,32,46,0,1,0,0,0,0,0,0,0,0,0
1970-01-01 00:03:47,67.75044293054883,48.554583210168374,48.513090036475354,20225,ipf_helper.exe,18.431388952063095,8,742.5925960587449,833471,2.6957521406695575,244.8576205483888,0,7,0,1,0,0,0,0,0,0,0,0,0
1742757323,61.57911272923949,54.92229104660744,50.27839148043092,35324,Discord.exe,21.55794150769538,12,2.578125,1510543,3.599966069251552,755.7653510603064,0,13,0,1,0,0,0,0,0,0,0,0,0
1970-01-01 00:06:13,66.95575798639344,44.45125530729197,52.02855728147986,20371,svchost.exe,27.324794191228232,8,1385.8852996077685,1073542,3.179824068610253,596.5373035272166,0,12,0,1,0,0,0,0,0,0,0,0,0
1742757541,63.79141775841235,65.72104582506506,57.77867112527251,712,TextInputHost.exe,26.220664833277457,12,228.203125,1414064,2.897549704903796,988.8290179660728,0,7,0,1,0,0,0,0,0,0,0,0,0
1742757798,65.69397581332328,53.793230528596894,48.464048957328124,24488,chrome.exe,16.688296521105272,12,2159.125,693299,4.666253519196437,379.4558118017461,0,7,0,1,0,0,0,0,0,0,0,0,0
1742757386,67.62221488783612,42.32811500218799,45.76320815168226,19556,powershell.exe,4.773646584328417,12,0.984375,880297,4.205445762910821,949.615694136972,0,15,0,1,0,0,0,0,0,0,0,0,0
1742757446,68.76674893095762,55.76297042837849,56.54296712804913,22740,Code.exe,13.919619092693077,12,182.9375,1178175,1.673371896147953,916.7117897673978,0,12,0,1,0,0,0,0,0,0,0,0,0
1742757656,62.80613788223885,52.205437748334276,59.72539276382129,24488,chrome.exe,14.123771997773217,12,2139.3125,515087,2.5155877398158015,743.8229019150444,0,17,0,1,0,0,0,0,0,0,0,0,0
1742757106,63.291269903741785,42.59841483481859,45.331283911679336,23636,audiodg.exe,26.707293515755328,12,17370.73438,712874,2.4450936445615956,251.70990576075727,0,14,0,1,0,0,0,0,0,0,0,0,0
1742757108,74.31794092083815,58.33079538210771,47.01766567696627,712,TextInputHost.exe,26.059449200877282,12,226.765625,738018,2.5380242640432416,212.29071084184295,0,9,0,1,0,0,0,0,0,0,0,0,0
1742757746,70.73446355681193,58.33133602124421,48.98283429054284,35356,EpicGamesLauncher.exe,17.247382819169612,12,49.8125,1011550,1.9462038709994365,437.1583509590405,0,11,0,1,0,0,0,0,0,0,0,0,0
1970-01-01 00:01:12,61.1,65.9,34.1,20070,FnHotkeyUtility.exe,0.0,8,636.5390145892778,123037,1.2454816613129487,276.07044253563333,32,55,0,1,0,0,0,0,0,0,0,0,0
1742757666,67.03656807048188,68.63374759431291,32.97041892613926,14388,Taskmgr.exe,24.497614173635903,12,186.609375,746868,2.8044072429271485,688.3215913923175,0,14,0,1,0,0,0,0,0,0,0,0,0
1742757326,60.161909703015205,44.77512468561303,35.13497081746232,1972,taskhostw.exe,19.02555720219605,12,3.28125,1322956,4.96486414461936,346.1873112012568,0,15,0,1,0,0,0,0,0,0,0,0,0
1742757137,61.1,65.9,34.1,13620,ctfmon.exe,0.0,12,109.46875,34456,0.32574375632612984,68.28615776116328,128,23,0,1,0,0,0,0,0,0,0,0,0
1742757412,61.04518466992713,44.07459313199158,36.43619681823118,2312,RuntimeBroker.exe,15.712390242078051,12,1.203125,1323031,4.33117140749912,332.990100254258,0,13,0,1,0,0,0,0,0,0,0,0,0
1742757209,65.9280411484133,57.20222909584878,54.705609387389224,2312,RuntimeBroker.exe,9.619430470599186,12,1.1875,916971,2.309675275367644,777.0275676108148,0,7,0,1,0,0,0,0,0,0,0,0,0
1970-01-01 00:02:04,63.670241480800875,57.02927838300722,48.20073348183476,20122,conhost.exe,22.607232546200013,8,711.0255284372251,1284820,3.910757239269928,644.1489390590777,0,12,0,1,0,0,0,0,0,0,0,0,0
1742757365,69.68988218555499,57.29606101923174,45.83334688781437,35832,Riot Client.exe,16.389282520360936,12,17.421875,1899907,3.9861797973949415,912.5264079946704,0,9,0,1,0,0,0,0,0,0,0,0,0
1742757209,65.87157975270668,44.70727864084586,47.17197476815523,17996,Discord.exe,28.294987864757395,12,20944.09375,1320922,2.172003120772856,298.5001505071614,0,17,0,1,0,0,0,0,0,0,0,0,0
1742757118,65.62879960453583,63.913660374145856,42.44662114630724,2852,chrome.exe,1.5649660397700416,12,26.5625,1067767,3.204374714427451,688.4098813248529,0,12,0,1,0,0,0,0,0,0,0,0,0
1970-01-01 00:05:55,69.74381103382603,60.66634463089688,38.684743613921775,20353,VALORANT-Win64-Shipping.exe,18.36793262514961,8,1721.99352183952,848561,4.96570103875954,823.2944181803261,0,9,0,1,0,0,0,0,0,0,0,0,0
1742757547,69.88418371799368,61.78077285269478,51.2705687173938,7840,Discord.exe,21.456303136287644,12,497.765625,1941204,3.873700326499604,862.2545622657243,0,8,0,1,0,0,0,0,0,0,0,0,0
1742757472,66.24514278118929,52.8871226516447,35.31054156055363,32196,steamwebhelper.exe,3.1178129440246005,12,4.6875,1143087,3.4417169217739425,916.2958517502544,0,19,0,1,0,0,0,0,0,0,0,0,0
1970-01-01 00:06:28,66.44291515455976,46.621755970764966,46.46438019189503,20386,Discord.exe,0.5333609100830752,8,1244.004702483831,1331909,2.975850445378236,319.02177582610216,0,8,0,1,0,0,0,0,0,0,0,0,0
1742757772,68.30760228089753,43.772016399274435,50.34070321056943,22740,Code.exe,7.853653095764315,12,189.71875,1056432,2.546944413149407,717.3293899447636,0,12,0,1,0,0,0,0,0,0,0,0,0
1742757393,71.05948767439965,66.42825924945217,56.66431443283159,33256,EpicWebHelper.exe,21.029504831844307,12,0.953125,1962277,3.6593790274031646,897.535727972619,0,9,0,1,0,0,0,0,0,0,0,0,0
1742757120,71.86493352412185,46.44084942687773,44.46289330611853,21072,python.exe,29.906562997470285,12,6.9375,1115301,3.7622378909006007,531.9606247245081,0,18,0,1,0,0,0,0,0,0,0,0,0
1742757454,65.99017173668645,55.13775035147203,40.23025331954875,24488,chrome.exe,11.207286989909777,12,2107.15625,649900,3.6732654818735475,721.2592515978015,0,12,0,1,0,0,0,0,0,0,0,0,0
1742757487,64.7837479745482,58.13866990276945,47.22796954127864,22740,Code.exe,25.63561614437028,12,184.234375,976881,3.191847765683231,636.4175335287434,0,15,0,1,0,0,0,0,0,0,0,0,0
1742757658,72.24072619000762,47.788151232292606,37.28759755468929,15080,NVIDIA Overlay.exe,20.2792730707616,12,737.78125,1490900,3.624451089387333,691.6013098624113,0,12,0,1,0,0,0,0,0,0,0,0,0
1742757297,63.04864871496559,58.000737140240574,43.85390978974925,7840,Discord.exe,4.445065518368662,12,497.1875,1825303,3.951902287371452,488.95155375306786,0,12,0,1,0,0,0,0,0,0,0,0,0
1742757689,61.1,65.9,34.1,1648,chrome.exe,0.0,12,20.359375,24996,0.749804688,151.6914063,64,24,0,1,0,0,0,0,0,0,0,0,0
1742757748,63.030685539767234,52.29130371119004,47.40898910032038,26092,Code.exe,20.617268779979778,12,349.078125,1400835,3.9984868597580023,620.3464370205882,0,14,0,1,0,0,0,0,0,0,0,0,0
1742757838,72.01374243838745,59.75005033428875,54.72674069200454,1972,taskhostw.exe,29.47194377222204,12,3.296875,986839,2.5311494481562398,485.1413341639453,0,10,0,1,0,0,0,0,0,0,0,0,0
1742757160,65.18287597679063,59.81190833450574,44.83331384466372,10460,NahimicSvc64.exe,25.647059842473464,12,707.59375,1448474,2.0662395741284696,651.8365760353695,0,9,0,1,0,0,0,0,0,0,0,0,0
1742757845,70.68721803923194,59.15535729539407,45.40413508873955,26092,Code.exe,7.254719605711677,12,352.78125,1194264,2.3842824034652246,424.78357399627964,0,12,0,1,0,0,0,0,0,0,0,0,0
1970-01-01 00:02:09,66.51090949597177,53.22872075152569,38.22836369639814,20127,Code.exe,13.175830988800174,8,1426.3372563450523,656369,3.791802495397241,703.8035711297615,0,13,0,1,0,0,0,0,0,0,0,0,0
1742757422,70.12635196383059,48.70359881049047,43.102709571440954,35832,Riot Client.exe,2.5254980179073527,12,30.4375,985023,3.7701531161126365,311.46302277372325,0,11,0,1,0,0,0,0,0,0,0,0,0
1742757835,61.1,65.9,34.1,20308,Code.exe,0.0,12,12.09375,54822,1.0233492859142506,292.47378288526863,64,33,0,1,0,0,0,0,0,0,0,0,0
1742757151,61.1,65.9,34.1,23636,audiodg.exe,0.0,12,17378.79688,10858582,0.468896484,137.265625,32,55,0,1,0,0,0,0,0,0,0,0,0
1742757378,65.87408481657057,63.61369628603946,45.01697044305379,34172,steamwebhelper.exe,24.328810498864716,12,9.9375,515781,2.3111900493596504,446.17909707781934,0,16,0,1,0,0,0,0,0,0,0,0,0
1742757386,67.50316295606655,56.56045720538973,59.56617695333124,24488,chrome.exe,22.59468898618188,12,2099.265625,546405,4.817209263522008,990.7971677508762,0,8,0,1,0,0,0,0,0,0,0,0,0
1742757746,64.01397232984151,57.91135311634525,43.67378711490961,22740,Code.exe,17.776450570910647,12,188.875,1470186,2.0490700824993286,371.49466640510525,0,14,0,1,0,0,0,0,0,0,0,0,0
1742757863,63.33519048188589,64.51680772659799,36.58827119051,712,TextInputHost.exe,5.683415673106868,12,228.40625,994416,0.9051127198105893,267.70360535092505,0,25,0,1,0,0,0,0,0,0,0,0,0
1742757541,63.79141775841235,65.72104582506506,57.77867112527251,712,TextInputHost.exe,26.220664833277457,12,228.203125,1414064,2.897549704903796,988.8290179660728,0,7,0,1,0,0,0,0,0,0,0,0,0
1742757554,62.29953804271388,48.46690579376139,41.84238648322801,17996,Discord.exe,16.761478202399218,12,20956.28125,925593,1.2604057545267708,659.9468694375656,0,14,0,1,0,0,0,0,0,0,0,0,0
1970-01-01 00:01:12,61.1,65.9,34.1,20070,FnHotkeyUtility.exe,0.0,8,636.5390145892778,123037,1.2454816613129487,276.07044253563333,32,55,0,1,0,0,0,0,0,0,0,0,0
1742757209,71.04857566551286,46.503444142636646,57.56578638839345,17996,Discord.exe,26.477101251890637,12,20944.09375,1086220,3.1261050418418734,555.0631018017831,0,9,0,1,0,0,0,0,0,0,0,0,0
1742757411,71.02735887162527,66.77038695692417,45.515611983709,1972,taskhostw.exe,22.81915249651757,12,3.28125,1399556,1.5288469782230885,664.5115096672704,0,14,0,1,0,0,0,0,0,0,0,0,0
1970-01-01 00:04:48,65.96985068060211,42.88964084036346,59.52419285727507,20286,nvsphelper64.exe,8.84209487247392,8,2611.011198694552,772306,1.771407592503559,891.4658167640252,0,5,0,1,0,0,0,0,0,0,0,0,0
1742757132,64.34085231604146,48.81082473524445,45.2986708453337,1972,taskhostw.exe,17.24512316184746,12,3.28125,910338,2.67500629317105,683.5416862096079,0,11,0,1,0,0,0,0,0,0,0,0,0
1742757464,67.98565966990947,49.88339803081665,31.13547675547242,32196,steamwebhelper.exe,4.459371881677622,12,4.578125,1992857,2.8514784012833774,880.8986962113133,0,5,0,1,0,0,0,0,0,0,0,0,0
1970-01-01 00:01:12,61.1,65.9,34.1,20070,FnHotkeyUtility.exe,0.0,8,636.5390145892778,123037,1.2454816613129487,276.07044253563333,32,55,0,1,0,0,0,0,0,0,0,0,0
1970-01-01 00:00:22,63.66579317180643,52.415661280056284,49.408373839751526,20020,Taskmgr.exe,26.448100384848047,8,813.3417631056205,535809,3.3881210367181986,966.9208465632271,0,13,0,1,0,0,0,0,0,0,0,0,0
1742757666,70.6961732266679,59.35013682482388,45.05274542691927,16856,chrome.exe,7.082400882125395,12,267.234375,1194548,2.332301720592338,415.4931988589039,0,12,0,1,0,0,0,0,0,0,0,0,0
1742757465,71.20064032096242,58.17337372427988,45.30424312275677,9340,nvcontainer.exe,18.174940440582045,12,186.234375,1095737,4.5000499901967626,286.4863013497198,0,9,0,1,0,0,0,0,0,0,0,0,0
1742757728,63.987699330332696,58.21569458833181,43.282673689407375,21072,python.exe,18.01508674256961,12,251.171875,1470075,2.010280639818286,352.98106281172204,0,14,0,1,0,0,0,0,0,0,0,0,0
1742757244,68.86892746234025,47.14388011040151,54.98028895236195,28156,chrome.exe,0.9282517854256556,12,1038.640625,1284384,1.711116304460877,521.0142418315183,0,12,0,1,0,0,0,0,0,0,0,0,0
1742757304,61.1,65.9,34.1,10540,explorer.exe,0.0,12,656.546875,45182,0.484114583,218.6015625,32768,43,0,1,0,0,0,0,0,0,0,0,0
1970-01-01 00:05:56,61.1,65.9,34.1,20354,python.exe,0.0,8,1527.3789127258133,44838,0.46229138133057385,144.03316928726701,32768,29,0,1,0,0,0,0,0,0,0,0,0
1742757696,63.608731393236745,48.324893908316064,43.158802137526436,15080,NVIDIA Overlay.exe,19.74173838420716,12,737.828125,880962,3.9401544347896946,976.7785277820043,0,10,0,1,0,0,0,0,0,0,0,0,0
1742757554,65.52889619464942,57.63401538127828,40.346037874569845,23636,audiodg.exe,21.07716176084033,12,17384.0,546595,4.126621069028128,887.065786673648,0,15,0,1,0,0,0,0,0,0,0,0,0
1742757825,62.08241477059259,55.249703563951286,50.660663024801096,21072,python.exe,21.19670346168064,12,291.296875,1508972,3.6512602666718483,730.6611341195878,0,13,0,1,0,0,0,0,0,0,0,0,0
1742757678,71.5477680335142,60.38530399710133,59.07880677686049,9340,nvcontainer.exe,29.27628476947592,12,186.828125,992950,2.7928886606975984,237.26232347385104,0,6,0,1,0,0,0,0,0,0,0,0,0
1970-01-01 00:02:21,70.9800430935931,67.16345021193071,49.50279909703096,20139,smartscreen.exe,24.11849996162793,8,1028.97053986322,1940948,3.564030637202822,936.4909960136706,0,10,0,1,0,0,0,0,0,0,0,0,0
1742757329,71.54257082561385,67.1671222405754,31.195171345903645,21072,python.exe,20.75300775331542,12,92.046875,710450,3.655347530540765,669.0522130597192,0,13,0,1,0,0,0,0,0,0,0,0,0
1742757158,61.1,65.9,34.1,10540,explorer.exe,0.0,12,648.5625,34622,0.3183158865354228,66.82522778687249,128,23,0,1,0,0,0,0,0,0,0,0,0
1742757472,60.59384527278168,41.1821711263992,43.33864033054044,12480,nvsphelper64.exe,28.311817891500745,12,1356.15625,1053527,3.215508799564295,660.2988739529169,0,19,0,1,0,0,0,0,0,0,0,0,0
1742757118,65.62879960453583,63.913660374145856,42.44662114630724,2852,chrome.exe,1.5649660397700416,12,26.5625,1067767,3.204374714427451,688.4098813248529,0,12,0,1,0,0,0,0,0,0,0,0,0
1970-01-01 00:05:29,61.1,65.9,34.1,20327,python.exe,0.0,8,2282.681581358728,8744770,0.4381237669845762,147.4035853115093,32,58,0,1,0,0,0,0,0,0,0,0,0
1970-01-01 00:02:21,70.9800430935931,67.16345021193071,49.50279909703096,20139,smartscreen.exe,24.11849996162793,8,1028.97053986322,1940948,3.564030637202822,936.4909960136706,0,10,0,1,0,0,0,0,0,0,0,0,0
1742757326,60.161909703015205,44.77512468561303,35.13497081746232,1972,taskhostw.exe,19.02555720219605,12,3.28125,1322956,4.96486414461936,346.1873112012568,0,15,0,1,0,0,0,0,0,0,0,0,0
1970-01-01 00:06:19,62.215482903113006,60.71904113469634,30.286811152927584,20377,EpicGamesLauncher.exe,24.35354833300956,8,1979.935597456862,900231,3.312759820384532,721.4865193902987,0,9,0,1,0,0,0,0,0,0,0,0,0
1742757871,67.76645307797587,50.51325596950156,57.44741444688282,33480,steam.exe,4.2709588465322135,12,6.765625,745893,2.883988344771953,373.2678275133886,0,14,0,1,0,0,0,0,0,0,0,0,0
1970-01-01 00:00:27,62.680903301523095,58.125512665370735,49.10978240653817,20025,GameBar.exe,18.802501988351526,8,1570.2183169272153,1518842,3.840599649152469,648.3135056730544,0,14,0,1,0,0,0,0,0,0,0,0,0
1742757678,66.45125765977299,42.57486149904962,47.65079607057282,9340,nvcontainer.exe,25.292183611009317,12,186.828125,1560043,1.8388268069289622,751.326814097194,0,11,0,1,0,0,0,0,0,0,0,0,0
1742757802,72.43322038663759,49.4541986755714,35.71543890169563,1972,taskhostw.exe,13.015612647182106,12,3.28125,1179807,1.9531181382101201,631.0482371511706,0,11,0,1,0,0,0,0,0,0,0,0,0
1742757209,71.39044473138023,52.27285841350198,50.679958023123866,16236,chrome.exe,6.340107349508206,12,4202.703125,753804,4.626562772607723,560.2833578855093,0,16,0,1,0,0,0,0,0,0,0,0,0
1970-01-01 00:07:32,72.88767854737264,58.740907233071745,31.90891897445814,20450,dllhost.exe,24.532034376302157,8,1708.9524533876952,589392,2.7914089789268792,485.3535707113075,0,14,0,1,0,0,0,0,0,0,0,0,0
1970-01-01 00:01:12,61.1,65.9,34.1,20070,FnHotkeyUtility.exe,0.0,8,636.5390145892778,123037,1.2454816613129487,276.07044253563333,32,55,0,1,0,0,0,0,0,0,0,0,0
1742757217,63.33739259026892,43.596908858712524,49.846103585685164,14388,Taskmgr.exe,5.330483509685221,12,157.265625,1294630,2.2509662853987176,547.0129646408936,0,8,0,1,0,0,0,0,0,0,0,0,0
